Unnamed: 0,Name,Age,Salary,PAN,Email,PAN_valid,Email_valid,Age_valid,Salary_valid,Overall_Status,Errors
1253,,130.0,63344.0,z1bczpK8gq,user@,False,False,False,True,False,"Invalid PAN, Invalid Email, Invalid Age"
1254,Neha,-5.0,36968.0,M8ceX9VyIy,krafem@gmail.com,False,True,False,True,False,"Invalid PAN, Invalid Age"
1255,Rahul,,24571.0,zHWEIr2PIC,sfwlzx@gmail.com,False,True,False,True,False,"Invalid PAN, Invalid Age"
1256,,,,zh3oyIFRvS,user@,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
1257,Karan,6.0,-10000.0,no50h6ndbS,kqoveh@gmail.com,False,True,True,False,False,"Invalid PAN, Invalid Salary"
1258,Priya,99.0,-10000.0,zpihrHSxkP,rewmzx@gmail.com,False,True,True,False,False,"Invalid PAN, Invalid Salary"
1259,Anjali,12.0,,EZHIF1077L,,True,False,True,False,False,"Invalid Email, Invalid Salary"
1260,Simran,130.0,,54asRDS8jX,llxmaw@gmail.com,False,True,False,False,False,"Invalid PAN, Invalid Age, Invalid Salary"
1261,Karan,130.0,,ke4F3Ees9o,lmehsl@gmail.com,False,True,False,False,False,"Invalid PAN, Invalid Age, Invalid Salary"
1262,Priya,130.0,,4Xz3F0sbjY,srkbvr@gmail.com,False,True,False,False,False,"Invalid PAN, Invalid Age, Invalid Salary"
1263,Rohit,-5.0,-10000.0,GhmmBt03dL,test@gmail,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
1264,Priya,130.0,-10000.0,CKTCL5313O,user@,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
1265,Anjali,130.0,38561.0,BJFLB1257I,tatsfo@gmail.com,True,True,False,True,False,Invalid Age
1266,Neha,-5.0,-10000.0,HEBBF0756L,fcwbgt@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
1267,Rahul,130.0,-10000.0,RNCIO4773G,abc@,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
1268,Anjali,,,0fK1Jo5YHE,qugsve@gmail.com,False,True,False,False,False,"Invalid PAN, Invalid Age, Invalid Salary"
1269,Neha,88.0,,06lbNS8hR0,user@,False,False,True,False,False,"Invalid PAN, Invalid Email, Invalid Salary"
1270,Karan,-5.0,91924.0,Xr6R8SYGEp,user@,False,False,False,True,False,"Invalid PAN, Invalid Email, Invalid Age"
1271,Priya,55.0,34897.0,EkmP68MBCX,yhjcaj@gmail.com,False,True,True,True,False,Invalid PAN
1272,Neha,130.0,-10000.0,ET5b56GJkV,abc@,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
1273,,130.0,-10000.0,NYrhRGunls,abc@,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
1274,Karan,-5.0,38603.0,WfoYTOFDQZ,lelclo@gmail.com,False,True,False,True,False,"Invalid PAN, Invalid Age"
1275,Karan,130.0,41353.0,EIRAZ5875S,zhvjbf@gmail.com,True,True,False,True,False,Invalid Age
1276,Aman,-5.0,,KXHIN0151L,yxsogt@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
1278,Neha,130.0,,c3yAPfMXa4,,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
1279,Aman,24.0,-10000.0,kLpxjlbTwl,merrhj@gmail.com,False,True,True,False,False,"Invalid PAN, Invalid Salary"
1280,Anjali,12.0,63391.0,FT0qmSSghQ,abc@,False,False,True,True,False,"Invalid PAN, Invalid Email"
1281,Karan,45.0,,FZruwKHwbv,,False,False,True,False,False,"Invalid PAN, Invalid Email, Invalid Salary"
1282,Neha,130.0,,INEFL5404N,abc@,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
1283,Priya,,,MGABF9704U,qtflqf@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
1284,,130.0,42395.0,VAIMM4302R,dbmolb@gmail.com,True,True,False,True,False,Invalid Age
1285,Karan,40.0,-10000.0,wqrdkHv0p6,test@gmail,False,False,True,False,False,"Invalid PAN, Invalid Email, Invalid Salary"
1286,Rahul,-5.0,-10000.0,QGTTH0173R,wxlimk@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
1287,Karan,,-10000.0,GVTJR0076R,teyeyt@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
1288,Rahul,35.0,98014.0,MoVOysLk99,,False,False,True,True,False,"Invalid PAN, Invalid Email"
1289,Simran,-5.0,,KPLCX0769S,,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
1290,Neha,-5.0,-10000.0,CGSFJ2667D,ydbecq@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
1291,,-5.0,38516.0,sFmycNyzpa,abc@,False,False,False,True,False,"Invalid PAN, Invalid Email, Invalid Age"
1292,Anjali,-5.0,,4HZ8HitPIB,abc@,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
1293,,,,CEKCF1896K,vmptoj@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
1294,Rohit,,-10000.0,TFYKD5480X,dlheus@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
1295,Anjali,-5.0,61849.0,XCLmSbefl2,abc@,False,False,False,True,False,"Invalid PAN, Invalid Email, Invalid Age"
1296,Karan,93.0,,YIdOFkgOWQ,abc@,False,False,True,False,False,"Invalid PAN, Invalid Email, Invalid Salary"
1297,Anjali,-5.0,76995.0,LcqYQk4lVj,test@gmail,False,False,False,True,False,"Invalid PAN, Invalid Email, Invalid Age"
1298,,,,MEALR6813H,abc@,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
1299,Aman,-5.0,29287.0,XsZE8yeUZ7,lyntli@gmail.com,False,True,False,True,False,"Invalid PAN, Invalid Age"
1300,Rohit,-5.0,,OGMPT2429U,vaxyyi@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
1301,Aman,84.0,,7r23r9v8TS,tatwzt@gmail.com,False,True,True,False,False,"Invalid PAN, Invalid Salary"
1302,,31.0,,YHECA5943V,,True,False,True,False,False,"Invalid Email, Invalid Salary"
1303,Anjali,19.0,72359.0,OGNON8884F,test@gmail,True,False,True,True,False,Invalid Email
1304,,130.0,,HJUUI4894A,,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
1305,Rohit,34.0,-10000.0,OuPbdD5vzK,hqyghh@gmail.com,False,True,True,False,False,"Invalid PAN, Invalid Salary"
1306,Karan,-5.0,83400.0,LCMVB6606E,dabihy@gmail.com,True,True,False,True,False,Invalid Age
1307,Rohit,-5.0,,dNXjjkFIta,xftnbo@gmail.com,False,True,False,False,False,"Invalid PAN, Invalid Age, Invalid Salary"
1308,Rahul,,44501.0,EYGWV3781B,gzzrbs@gmail.com,True,True,False,True,False,Invalid Age
1309,Anjali,-5.0,61037.0,z4OuXZRlYM,tcpxec@gmail.com,False,True,False,True,False,"Invalid PAN, Invalid Age"
1310,Aman,60.0,-10000.0,hgWsJ2OcPl,abc@,False,False,True,False,False,"Invalid PAN, Invalid Email, Invalid Salary"
1311,Aman,130.0,-10000.0,ZQDYF1489D,tgxnwl@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
1312,,100.0,-10000.0,7rjG7aUmpp,test@gmail,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
1313,Anjali,,22052.0,Segm0FtsZn,user@,False,False,False,True,False,"Invalid PAN, Invalid Email, Invalid Age"
1314,Simran,,44189.0,eyiYduhUhR,avewae@gmail.com,False,True,False,True,False,"Invalid PAN, Invalid Age"
1315,Rahul,72.0,-10000.0,RUMIPNybjf,,False,False,True,False,False,"Invalid PAN, Invalid Email, Invalid Salary"
1316,Aman,130.0,-10000.0,UOCSJ9850Q,wtvpwr@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
1317,,130.0,,u2C5UfpcFX,pkvdmm@gmail.com,False,True,False,False,False,"Invalid PAN, Invalid Age, Invalid Salary"
1318,Karan,130.0,-10000.0,kM0y3BA4HB,abc@,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
1319,Neha,,,MDIAG4899H,,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
1320,Rahul,,,NPHGX8958R,cvelqk@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
1321,Neha,130.0,,LVLCR3236F,wcmdam@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
1322,Rahul,-5.0,,EYBMQ2688N,,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
1323,Aman,15.0,-10000.0,aqEREv51pd,dusoae@gmail.com,False,True,True,False,False,"Invalid PAN, Invalid Salary"
1324,Aman,95.0,-10000.0,1fSCDJCCtb,test@gmail,False,False,True,False,False,"Invalid PAN, Invalid Email, Invalid Salary"
1325,Rahul,130.0,25231.0,FDBZS0057U,,True,False,False,True,False,"Invalid Email, Invalid Age"
1326,Rohit,-5.0,86323.0,NZFFK5517K,ttcbxf@gmail.com,True,True,False,True,False,Invalid Age
1327,,,28505.0,f0aFv4AYYx,test@gmail,False,False,False,True,False,"Invalid PAN, Invalid Email, Invalid Age"
1328,Simran,-5.0,31171.0,VKCGO6722Z,abc@,True,False,False,True,False,"Invalid Email, Invalid Age"
1329,Neha,,94580.0,Zu9AZGOe05,abc@,False,False,False,True,False,"Invalid PAN, Invalid Email, Invalid Age"
1330,Rahul,,-10000.0,BKOOY3540X,abc@,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
1331,,18.0,,4pFGXX2Kks,svnnyt@gmail.com,False,True,True,False,False,"Invalid PAN, Invalid Salary"
1332,Aman,57.0,92474.0,vyY8JAMAkx,test@gmail,False,False,True,True,False,"Invalid PAN, Invalid Email"
1333,Priya,-5.0,,Hq1dqVqklN,jtuodg@gmail.com,False,True,False,False,False,"Invalid PAN, Invalid Age, Invalid Salary"
1334,Karan,-5.0,-10000.0,XPYKZ6965W,hcpvjl@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
1335,Karan,22.0,,yaknKfB2hA,btnmif@gmail.com,False,True,True,False,False,"Invalid PAN, Invalid Salary"
1336,Priya,130.0,-10000.0,MPNHK8520H,twnojs@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
1337,Neha,,-10000.0,IBXWN8689P,efyjvs@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
1338,Priya,19.0,-10000.0,BEZGH7889F,abc@,True,False,True,False,False,"Invalid Email, Invalid Salary"
1339,Karan,130.0,,NECNN5729O,,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
1340,Rohit,-5.0,,NHddpslHae,gnloqe@gmail.com,False,True,False,False,False,"Invalid PAN, Invalid Age, Invalid Salary"
1341,Rahul,,,VNQAI4680Y,qindbq@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
1342,,10.0,-10000.0,x2KJ2YpSTp,kggasw@gmail.com,False,True,True,False,False,"Invalid PAN, Invalid Salary"
1343,Aman,130.0,,gTT8YEsoMx,user@,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
1344,Karan,,-10000.0,UVUAE7439J,fsaive@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
1345,Simran,130.0,81854.0,09z4CovCcE,ovvkea@gmail.com,False,True,False,True,False,"Invalid PAN, Invalid Age"
1346,Anjali,,,FBJRM7746R,,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
1347,Rohit,-5.0,44920.0,HEODJ4709J,wfozld@gmail.com,True,True,False,True,False,Invalid Age
1348,Neha,,49941.0,3qJnnP2txZ,test@gmail,False,False,False,True,False,"Invalid PAN, Invalid Email, Invalid Age"
1349,Rahul,,,ZBwNejrRhW,,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
1350,Priya,-5.0,47162.0,TIQBD0591S,qhrsis@gmail.com,True,True,False,True,False,Invalid Age
1351,Aman,67.0,69242.0,pk3e5MRx1D,test@gmail,False,False,True,True,False,"Invalid PAN, Invalid Email"
1352,Priya,-5.0,,GMKLD9890Q,ikvpgc@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
1353,Aman,86.0,,ahxk1ZiImV,uqvgrb@gmail.com,False,True,True,False,False,"Invalid PAN, Invalid Salary"
1354,Rohit,35.0,-10000.0,kmOtl4o404,kxhhau@gmail.com,False,True,True,False,False,"Invalid PAN, Invalid Salary"
1355,Karan,-5.0,33332.0,5pjWLSjiSA,jwgknh@gmail.com,False,True,False,True,False,"Invalid PAN, Invalid Age"
1356,Simran,130.0,,VIBHU4819Q,cpgkwx@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
1357,Rohit,34.0,67518.0,i29YOnem8o,qbaxgu@gmail.com,False,True,True,True,False,Invalid PAN
1358,Priya,23.0,-10000.0,6m0ZYmjHj3,mbdvaj@gmail.com,False,True,True,False,False,"Invalid PAN, Invalid Salary"
1359,Karan,100.0,20356.0,IfHUfIWF9F,ofaase@gmail.com,False,True,False,True,False,"Invalid PAN, Invalid Age"
1360,Aman,130.0,62058.0,oYWjDkKOV6,bruqod@gmail.com,False,True,False,True,False,"Invalid PAN, Invalid Age"
1361,Aman,48.0,41542.0,w5sn1KWPr5,,False,False,True,True,False,"Invalid PAN, Invalid Email"
1362,Neha,130.0,64701.0,NAPKW9101Y,rgngnr@gmail.com,True,True,False,True,False,Invalid Age
1363,Simran,,-10000.0,iUctXwUB0G,godvhb@gmail.com,False,True,False,False,False,"Invalid PAN, Invalid Age, Invalid Salary"
1364,Karan,,,DSNAL2586D,abc@,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
1365,Anjali,,50210.0,AexNNvxiZQ,qtovnw@gmail.com,False,True,False,True,False,"Invalid PAN, Invalid Age"
1366,Aman,62.0,-10000.0,NVXWQ5967S,,True,False,True,False,False,"Invalid Email, Invalid Salary"
1367,Rohit,,-10000.0,he2LCZEnhC,test@gmail,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
1368,Priya,130.0,59153.0,sek7zI2dtY,test@gmail,False,False,False,True,False,"Invalid PAN, Invalid Email, Invalid Age"
1369,Neha,-5.0,47658.0,0PhTeyAXS8,lfkjhv@gmail.com,False,True,False,True,False,"Invalid PAN, Invalid Age"
1370,Karan,26.0,-10000.0,FPCXZ4775E,,True,False,True,False,False,"Invalid Email, Invalid Salary"
1371,Karan,-5.0,-10000.0,SaRf8wXo9S,rjulez@gmail.com,False,True,False,False,False,"Invalid PAN, Invalid Age, Invalid Salary"
1372,Neha,,,DGPHL7700G,pklawu@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
1373,Simran,,-10000.0,cK371p8Ebp,test@gmail,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
1374,Aman,130.0,30729.0,VRLUX7812Q,jaiwvh@gmail.com,True,True,False,True,False,Invalid Age
1375,Priya,-5.0,62331.0,Nz44ObTioz,uculvn@gmail.com,False,True,False,True,False,"Invalid PAN, Invalid Age"
1376,Rohit,130.0,-10000.0,10ZoR75aMa,,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
1377,Karan,,31255.0,vByGeYbkS6,fmrlgq@gmail.com,False,True,False,True,False,"Invalid PAN, Invalid Age"
1378,Rahul,,91472.0,gVRURFwwUC,zllubu@gmail.com,False,True,False,True,False,"Invalid PAN, Invalid Age"
1379,Aman,,81547.0,PBVTO9323K,xakpoi@gmail.com,True,True,False,True,False,Invalid Age
1380,Aman,130.0,,VUYLO3454H,test@gmail,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
1381,Anjali,130.0,47338.0,DAYLF8438B,veofhm@gmail.com,True,True,False,True,False,Invalid Age
1382,Neha,-5.0,59396.0,ZEZYL3876M,user@,True,False,False,True,False,"Invalid Email, Invalid Age"
1383,Priya,-5.0,80957.0,MpiMNaRd3B,abc@,False,False,False,True,False,"Invalid PAN, Invalid Email, Invalid Age"
1384,,,-10000.0,ZUFXA7863F,abc@,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
1385,Anjali,17.0,-10000.0,5Jl4Psf1fh,test@gmail,False,False,True,False,False,"Invalid PAN, Invalid Email, Invalid Salary"
1386,Karan,,-10000.0,CLpWuIjDAk,user@,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
1387,Priya,,-10000.0,UGLDY8478P,avgdtk@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
1388,Simran,,-10000.0,dT8stT5GqR,,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
1389,Aman,,-10000.0,zLWoiTheMc,test@gmail,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
1390,Simran,,,1TAd5kPSVh,abc@,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
1391,Simran,130.0,,yAiVgU8buz,cfiedy@gmail.com,False,True,False,False,False,"Invalid PAN, Invalid Age, Invalid Salary"
1392,Aman,-5.0,45404.0,NRBxAiBfkN,vwdkyg@gmail.com,False,True,False,True,False,"Invalid PAN, Invalid Age"
1393,Neha,130.0,,ws9QTDlU6W,test@gmail,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
1394,Neha,130.0,-10000.0,BUKGY2376A,abc@,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
1395,Priya,,-10000.0,XUNLG3151C,user@,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
1396,Neha,130.0,-10000.0,CTkm0awV56,hnitko@gmail.com,False,True,False,False,False,"Invalid PAN, Invalid Age, Invalid Salary"
1397,Neha,27.0,-10000.0,EuUXnWnHev,,False,False,True,False,False,"Invalid PAN, Invalid Email, Invalid Salary"
1398,Simran,,-10000.0,3JyMJE93D1,,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
1399,Neha,-5.0,-10000.0,ESJWW2746X,user@,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
1400,Priya,-5.0,,MOQUdt2U8Q,user@,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
1401,Anjali,130.0,,KzrrrjC3ds,ignaol@gmail.com,False,True,False,False,False,"Invalid PAN, Invalid Age, Invalid Salary"
1402,,93.0,-10000.0,fTmmJ3NTte,rldsct@gmail.com,False,True,True,False,False,"Invalid PAN, Invalid Salary"
1403,Priya,29.0,,D2QTMGbonr,bylmsi@gmail.com,False,True,True,False,False,"Invalid PAN, Invalid Salary"
1404,Aman,,50998.0,Hps2ZB2rDr,ogedxy@gmail.com,False,True,False,True,False,"Invalid PAN, Invalid Age"
1405,Aman,84.0,,5YOjhLXCPf,test@gmail,False,False,True,False,False,"Invalid PAN, Invalid Email, Invalid Salary"
1406,Anjali,130.0,80281.0,MUBXC2567T,hwxnqw@gmail.com,True,True,False,True,False,Invalid Age
1407,Rahul,18.0,-10000.0,SOJUF1733E,,True,False,True,False,False,"Invalid Email, Invalid Salary"
1408,,19.0,-10000.0,JHUMI5749H,delzef@gmail.com,True,True,True,False,False,Invalid Salary
1409,Simran,-5.0,87373.0,4VGaav4Dse,aktaeh@gmail.com,False,True,False,True,False,"Invalid PAN, Invalid Age"
1410,Rahul,-5.0,79501.0,RTMLS8385S,lokskp@gmail.com,True,True,False,True,False,Invalid Age
1411,Simran,,,TUYKB2675B,phvnxd@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
1412,Aman,,,cTBz463VTH,abc@,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
1413,Karan,,,Pmb1dQVWng,wdombq@gmail.com,False,True,False,False,False,"Invalid PAN, Invalid Age, Invalid Salary"
1414,Karan,28.0,-10000.0,FfDtRmp9uJ,test@gmail,False,False,True,False,False,"Invalid PAN, Invalid Email, Invalid Salary"
1415,Karan,130.0,,rKiUFAGqJJ,test@gmail,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
1416,Priya,-5.0,,sRPqZfGop6,qzehax@gmail.com,False,True,False,False,False,"Invalid PAN, Invalid Age, Invalid Salary"
1417,Karan,-5.0,96606.0,yZ5V888AGW,test@gmail,False,False,False,True,False,"Invalid PAN, Invalid Email, Invalid Age"
1418,Neha,-5.0,-10000.0,ZMJWU0133G,jazvhd@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
1419,Rahul,24.0,,CEUUX8134K,ufmbsp@gmail.com,True,True,True,False,False,Invalid Salary
1420,Anjali,-5.0,22425.0,OZWEJ0770R,abc@,True,False,False,True,False,"Invalid Email, Invalid Age"
1421,Anjali,-5.0,94156.0,L6jQxmjSoa,,False,False,False,True,False,"Invalid PAN, Invalid Email, Invalid Age"
1422,Rahul,-5.0,,UHEAW5636T,ghfmao@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
1423,Anjali,,37827.0,JNHXP8583Y,,True,False,False,True,False,"Invalid Email, Invalid Age"
1424,Simran,,,UIOKA9196W,ggnxcb@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
1425,Aman,-5.0,-10000.0,UYMRU6627A,tkdrsz@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
1426,Rohit,-5.0,,XQSEF0412T,,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
1427,Neha,-5.0,-10000.0,DYFDO7128X,rbttsq@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
1428,Rohit,,,Xyf8DJPMLT,,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
1429,Anjali,,,AEESD8689C,user@,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
1431,Aman,130.0,-10000.0,gNKeM008C6,kqjldd@gmail.com,False,True,False,False,False,"Invalid PAN, Invalid Age, Invalid Salary"
1432,Anjali,130.0,-10000.0,LRJWS6219J,lkyvqf@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
1433,Priya,-5.0,,QLLIJ4329F,test@gmail,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
1434,Rohit,-5.0,-10000.0,WYHTY4784I,user@,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
1435,Rohit,69.0,-10000.0,VBRNL4887S,test@gmail,True,False,True,False,False,"Invalid Email, Invalid Salary"
1436,Neha,-5.0,-10000.0,QGSNM8042K,abc@,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
1437,Aman,97.0,-10000.0,OVNDY2868N,trgxyj@gmail.com,True,True,True,False,False,Invalid Salary
1438,Anjali,-5.0,-10000.0,GPJAD8963X,zqhncm@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
1439,Karan,,-10000.0,YJYQG6962B,,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
1440,Neha,,30467.0,Vgtn68axLn,fmewux@gmail.com,False,True,False,True,False,"Invalid PAN, Invalid Age"
1441,Aman,-5.0,,aOS38lzADf,test@gmail,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
1442,Priya,,,YYKZK8289R,cnpgju@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
1443,Priya,72.0,97005.0,EkUbi2mDve,wzshmi@gmail.com,False,True,True,True,False,Invalid PAN
1444,Rohit,130.0,-10000.0,IBQAI1148J,abc@,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
1445,,65.0,88033.0,boKkeKf5IO,user@,False,False,True,True,False,"Invalid PAN, Invalid Email"
1446,Rohit,,,MUIDH8583F,test@gmail,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
1447,Karan,34.0,-10000.0,zOW09nd8jb,test@gmail,False,False,True,False,False,"Invalid PAN, Invalid Email, Invalid Salary"
